renewal_id,member_id,plan_type,billing_cycle_start,billing_cycle_end,amount_paid_inr,payment_method,discount_applied,discount_pct,renewal_status,days_before_expiry_renewed,renewal_channel,corporate_tie_up_flag
REN-017935,MBR-006969,Monthly,2025-07-31,2025-08-30,5480,UPI,False,0,Lapsed,2,App,False
REN-036491,MBR-014167,Monthly,2023-11-17,2023-12-17,1380,UPI,False,0,Renewed,-2,App,True
REN-010013,MBR-003886,Quarterly,2023-04-19,2023-07-19,8760,Debit Card,False,0,Renewed,7,App,True
REN-014306,MBR-005507,Monthly,2021-09-08,2021-10-08,3810,Credit Card,False,0,Renewed,1,App,False
REN-002468,MBR-000966,Quarterly,2025-07-16,2025-10-15,13260,UPI,False,0,Renewed,0,App,False
REN-027709,MBR-010735,Monthly,2025-04-03,2025-05-03,2280,Credit Card,False,0,Renewed,-5,App,True
REN-029884,MBR-011592,Half-Yearly,2023-04-21,2023-10-20,31130,Net Banking,False,0,Upgraded,9,App,False
REN-004870,MBR-001924,Monthly,2024-01-04,2024-02-03,1330,UPI,True,20,Renewed,0,App,False
REN-032164,MBR-012488,Monthly,2024-12-21,2025-01-13,4240,Net Banking,False,0,Renewed,-3,Phone Call from Staff,False
REN-013892,MBR-005371,Monthly,2021-06-24,2021-07-24,3770,UPI,False,0,Lapsed,8,Front Desk,False
REN-011724,MBR-004505,Quarterly,2021-10-13,2022-01-12,8830,UPI,True,20,Lapsed,9,App,False
REN-017945,MBR-006972,Quarterly,2025-01-24,2025-04-25,3340,Credit Card,False,0,Renewed,4,Front Desk,False
REN-016098,MBR-006231,Monthly,2024-09-07,2024-10-07,2850,UPI,False,0,Renewed,13,Front Desk,False
REN-038678,MBR-015007,Quarterly,2025-08-07,2025-11-06,6490,Credit Card,False,0,Renewed,15,App,False
REN-021523,MBR-008372,Monthly,2025-04-11,2025-05-11,7000,UPI,False,0,Renewed,1,Front Desk,False
REN-021417,MBR-008322,Half-Yearly,2025-10-13,2026-04-13,19310,UPI,True,15,Upgraded,5,Front Desk,True
REN-000594,MBR-000219,Quarterly,2022-11-25,2023-02-24,4370,UPI,True,30,Renewed,16,App,False
REN-029877,MBR-011587,Quarterly,2022-12-04,2023-03-05,5530,Net Banking,False,0,Lapsed,3,App,True
REN-027985,MBR-010841,Quarterly,2026-03-28,2026-06-27,15690,UPI,False,0,Auto-Renew Failed,-1,App,False
REN-012102,MBR-004652,Annual,2022-09-26,2023-09-26,30510,Debit Card,False,0,Upgraded,-6,Phone Call from Staff,True
REN-034966,MBR-013591,Monthly,2023-03-31,2023-04-30,4550,Cash,True,5,Renewed,1,App,False
REN-020348,MBR-007895,Annual,2023-06-23,2024-06-22,22800,UPI,False,0,Renewed,0,Phone Call from Staff,False
REN-006672,MBR-002613,Monthly,2025-09-10,2025-10-10,4340,Debit Card,False,0,Renewed,-2,App,False
REN-027998,MBR-010850,Monthly,2022-03-28,2022-04-27,6530,UPI,True,20,Renewed,4,Front Desk,False
REN-035660,MBR-013862,Half-Yearly,2022-11-23,2023-05-24,9960,UPI,True,25,Renewed,-4,App,False
REN-001524,MBR-000613,Monthly,2023-03-20,2023-04-19,2410,UPI,False,0,Renewed,10,Phone Call from Staff,False
REN-009172,MBR-003560,Monthly,2024-02-14,2024-03-15,3440,UPI,False,0,Renewed,-11,Phone Call from Staff,True
REN-031955,MBR-012403,Quarterly,2021-09-28,2021-12-28,7620,UPI,False,0,Renewed,0,Phone Call from Staff,False
REN-030566,MBR-011876,Quarterly,2024-06-23,2024-09-22,23100,UPI,False,0,Renewed,16,App,True
REN-003894,MBR-001524,Monthly,2023-02-13,2023-03-15,1360,UPI,False,0,Renewed,-15,Front Desk,False
REN-030362,MBR-011798,Quarterly,2024-10-07,2025-01-06,2330,Credit Card,False,0,Renewed,-1,App,False
REN-028364,MBR-010999,Half-Yearly,2022-10-02,2023-04-02,5500,Debit Card,True,10,Renewed,13,App,False
REN-024578,MBR-009555,Monthly,2024-07-27,2024-08-26,2040,UPI,False,0,Renewed,-2,Front Desk,False
REN-009571,MBR-003713,Monthly,2025-04-11,2025-05-11,1700,UPI,False,0,Renewed,16,App,True
REN-011951,MBR-004592,Annual,2021-12-11,2022-12-11,29420,UPI,False,0,Renewed,13,App,False
REN-013394,MBR-005178,Quarterly,2023-04-22,2023-07-22,23400,UPI,False,0,Renewed,13,App,False
REN-027531,MBR-010682,Half-Yearly,2022-04-25,2022-10-24,27990,UPI,False,0,Lapsed,15,App,False
REN-024884,MBR-009682,Monthly,2023-03-27,2023-04-26,2870,UPI,False,0,Renewed,-6,App,False
REN-034034,MBR-013254,Half-Yearly,2023-12-09,2024-06-08,11290,Debit Card,True,20,Renewed,10,App,True
REN-025041,MBR-009738,Monthly,2023-07-19,2023-08-18,3110,UPI,False,0,Auto-Renew Failed,4,App,False
REN-037048,MBR-014364,Quarterly,2025-11-06,2026-02-05,13060,UPI,True,20,Renewed,-9,App,False
REN-024922,MBR-009694,Quarterly,2022-10-17,2023-01-16,5690,Debit Card,True,5,Renewed,-5,App,False
REN-044992,MBR-017459,Monthly,2021-06-08,2021-07-08,2670,Debit Card,False,0,Renewed,10,App,False
REN-027609,MBR-010705,Half-Yearly,2023-01-05,2023-07-06,8740,Credit Card,True,10,Renewed,0,App,False
REN-023492,MBR-009133,Monthly,2023-11-04,2023-12-04,3680,UPI,False,0,Renewed,17,App,False
REN-021052,MBR-008184,Monthly,2024-11-05,2024-12-05,5790,UPI,True,20,Lapsed,11,App,False
REN-027885,MBR-010799,Monthly,2024-04-19,2024-05-19,3010,Cash,False,0,Renewed,12,App,False
REN-038356,MBR-014875,Monthly,2023-02-27,2023-03-29,2730,Debit Card,True,5,Renewed,-10,App,False
REN-040569,MBR-015722,Half-Yearly,2024-09-09,2025-01-24,17520,Net Banking,False,0,Renewed,6,Front Desk,False
REN-021255,MBR-008266,Monthly,2024-08-16,2024-09-15,2920,UPI,True,5,Renewed,3,Phone Call from Staff,False
REN-007670,MBR-002978,Monthly,2023-07-13,2023-08-12,7540,Credit Card,False,0,Downgraded,10,App,False
REN-028992,MBR-011255,Monthly,2023-11-09,2023-12-09,2290,UPI,False,0,Renewed,11,App,False
REN-025602,MBR-009956,Monthly,2024-10-02,2024-11-01,2450,Cash,False,0,Auto-Renew Failed,1,App,False
REN-009523,MBR-003688,Monthly,2022-02-10,2022-03-12,4920,Credit Card,False,0,Lapsed,1,App,False
REN-004363,MBR-001717,Monthly,2025-08-25,2025-09-24,7440,UPI,False,0,Renewed,-11,App,False
REN-008177,MBR-003158,Quarterly,2025-07-25,2025-10-24,3890,UPI,False,0,Renewed,-7,App,True
REN-008652,MBR-003358,Monthly,2025-01-14,2025-02-13,2700,Net Banking,True,25,Renewed,4,Front Desk,False
REN-000134,MBR-000051,Monthly,2021-10-05,2021-11-04,3380,UPI,True,25,Renewed,-15,App,False
REN-030887,MBR-012003,Quarterly,2025-03-11,2025-06-10,9460,Debit Card,False,0,Renewed,-8,App,False
REN-036915,MBR-014320,Monthly,2023-05-27,2023-06-26,2160,UPI,False,0,Renewed,-7,Front Desk,False
REN-030765,MBR-011950,Monthly,2021-08-16,2021-09-15,2900,UPI,False,0,Renewed,9,Front Desk,False
REN-010191,MBR-003958,Half-Yearly,2023-04-07,2023-10-06,18910,UPI,True,5,Renewed,4,Front Desk,False
REN-025540,MBR-009927,Monthly,2025-02-25,2025-03-27,1110,Debit Card,False,0,Lapsed,5,App,False
REN-012511,MBR-004834,Half-Yearly,2025-02-03,2025-08-04,18320,UPI,False,0,Auto-Renew Failed,2,App,False
REN-025042,MBR-009739,Quarterly,2024-03-09,2024-06-08,5670,UPI,False,0,Renewed,1,App,True
REN-033063,MBR-012848,Monthly,2024-03-26,2024-04-25,8720,UPI,False,0,Renewed,-2,Front Desk,False
REN-013399,MBR-005179,Annual,2026-02-21,2027-02-21,24950,Cash,False,0,Auto-Renew Failed,18,App,False
REN-036188,MBR-014052,Monthly,2023-07-20,2023-08-19,3460,UPI,True,10,Renewed,0,App,False
REN-019923,MBR-007728,Monthly,2023-08-12,2023-09-11,1330,Credit Card,True,20,Lapsed,1,Front Desk,False
REN-013849,MBR-005356,Monthly,2021-10-16,2021-11-15,1550,UPI,True,15,Renewed,-5,App,False
REN-040182,MBR-015580,Monthly,2022-03-18,2022-04-17,2720,UPI,False,0,Renewed,-1,App,False
REN-003674,MBR-001443,Monthly,2023-10-23,2023-11-22,1780,UPI,False,0,Renewed,15,Front Desk,False
REN-038482,MBR-014927,Monthly,2021-04-08,2021-05-08,1830,UPI,False,0,Auto-Renew Failed,-1,Front Desk,False
REN-043613,MBR-016899,Monthly,2025-05-12,2025-06-11,3750,UPI,False,0,Renewed,15,App,False
REN-012115,MBR-004655,Quarterly,2022-10-20,2023-01-19,12070,Debit Card,False,0,Renewed,10,App,True
REN-013418,MBR-005189,Quarterly,2024-01-05,2024-04-05,7740,Net Banking,False,0,Lapsed,10,App,False
REN-005876,MBR-002316,Quarterly,2025-12-10,2026-03-11,10850,UPI,False,0,Renewed,1,App,True
REN-019378,MBR-007509,Monthly,2023-01-12,2023-02-11,1900,UPI,True,10,Renewed,17,App,False
REN-033749,MBR-013125,Half-Yearly,2021-04-13,2021-07-25,21330,UPI,False,0,Upgraded,1,Front Desk,False
REN-037730,MBR-014625,Quarterly,2025-06-02,2025-09-01,17940,Credit Card,False,0,Renewed,1,Phone Call from Staff,True
REN-044731,MBR-017358,Monthly,2021-10-14,2021-11-13,3000,Cash,True,10,Renewed,0,App,False
REN-012965,MBR-005014,Monthly,2023-06-11,2023-07-11,6150,UPI,False,0,Renewed,9,Front Desk,False
REN-028786,MBR-011168,Quarterly,2022-12-10,2023-03-11,8450,UPI,False,0,Renewed,-8,Phone Call from Staff,False
REN-024851,MBR-009668,Annual,2022-11-18,2023-11-18,52620,Debit Card,False,0,Renewed,10,App,True
REN-009565,MBR-003711,Quarterly,2022-08-28,2022-11-27,5180,Credit Card,False,0,Renewed,18,Front Desk,False
REN-044823,MBR-017392,Monthly,2022-09-19,2022-10-19,870,Credit Card,False,0,Renewed,6,App,False
REN-003927,MBR-001538,Monthly,2021-01-17,2021-02-16,4890,Credit Card,False,0,Renewed,12,Phone Call from Staff,False
REN-031491,MBR-012245,Monthly,2025-05-15,2025-06-14,1960,Debit Card,False,0,Renewed,2,App,False
REN-029605,MBR-011503,Half-Yearly,2026-06-01,2026-11-30,52060,Net Banking,False,0,Renewed,2,App,False
REN-012176,MBR-004676,Monthly,2024-07-30,2024-08-29,2840,Net Banking,False,0,Lapsed,14,App,False
REN-032696,MBR-012702,Half-Yearly,2021-11-14,2022-05-15,8840,UPI,True,5,Renewed,2,App,False
REN-027597,MBR-010699,Quarterly,2022-03-25,2022-06-24,10680,UPI,False,0,Lapsed,-1,App,False
REN-006051,MBR-002385,Monthly,2024-08-25,2024-09-24,2820,Debit Card,False,0,Renewed,9,App,True
REN-029803,MBR-011573,Monthly,2021-06-19,2021-07-19,2900,UPI,False,0,Renewed,6,Front Desk,False
REN-030470,MBR-011835,Quarterly,2025-01-14,2025-04-15,4440,UPI,True,5,Upgraded,41,Phone Call from Staff,False
REN-033807,MBR-013153,Quarterly,2021-11-02,2022-02-01,11230,UPI,True,5,Auto-Renew Failed,19,Front Desk,False
REN-038469,MBR-014919,Quarterly,2025-04-08,2025-07-08,8050,UPI,False,0,Renewed,7,App,False
REN-031323,MBR-012177,Quarterly,2024-07-03,2024-10-02,8540,Net Banking,False,0,Renewed,-1,App,False
REN-015018,MBR-005790,Monthly,2022-06-11,2022-07-11,1140,UPI,False,0,Renewed,-1,App,False
REN-013449,MBR-005205,Quarterly,2022-10-27,2023-01-26,20510,Net Banking,True,5,Renewed,-2,App,True
REN-033309,MBR-012935,Annual,2022-01-02,2023-01-02,53820,UPI,False,0,Renewed,14,Front Desk,False
REN-027660,MBR-010723,Quarterly,2024-10-25,2025-01-24,2940,UPI,True,10,Renewed,7,Phone Call from Staff,False
REN-040262,MBR-015608,Monthly,2024-06-26,2024-07-26,4500,UPI,False,0,Renewed,-10,Phone Call from Staff,False
REN-035890,MBR-013947,Quarterly,2022-02-08,2022-05-10,18670,Credit Card,False,0,Renewed,-2,Phone Call from Staff,False
REN-004595,MBR-001809,Half-Yearly,2026-01-11,2026-07-12,25710,UPI,False,0,Renewed,2,Front Desk,False
REN-004643,MBR-001833,Monthly,2023-01-07,2023-02-06,2130,UPI,True,20,Renewed,5,Front Desk,False
REN-035469,MBR-013792,Half-Yearly,2023-12-05,2024-06-04,11790,Credit Card,False,0,Renewed,-9,App,False
REN-031605,MBR-012280,Monthly,2023-06-04,2023-07-04,3400,UPI,False,0,Renewed,-7,Front Desk,True
REN-008786,MBR-003415,Monthly,2023-02-07,2023-03-09,2660,Credit Card,False,0,Renewed,9,Front Desk,False
REN-009288,MBR-003599,Monthly,2024-08-19,2024-09-18,2050,Debit Card,False,0,Renewed,-3,Front Desk,True
REN-038486,MBR-014929,Half-Yearly,2022-06-10,2022-12-09,9850,Credit Card,False,0,Renewed,6,App,False
REN-035400,MBR-013763,Annual,2024-04-15,2025-04-15,53760,UPI,False,0,Renewed,12,App,False
REN-010621,MBR-004122,Quarterly,2021-06-25,2021-09-24,2440,UPI,False,0,Renewed,-3,App,False
REN-005948,MBR-002346,Quarterly,2022-12-07,2023-03-08,16640,Credit Card,False,0,Renewed,-11,Front Desk,False
REN-039235,MBR-015224,Annual,2025-06-02,2026-06-02,8650,UPI,False,0,Renewed,6,App,False
REN-030260,MBR-011760,Half-Yearly,2024-12-22,2025-06-22,25720,Cash,False,0,Lapsed,-6,Phone Call from Staff,False
REN-043845,MBR-016982,Monthly,2023-01-20,2023-02-19,3750,Debit Card,True,10,Renewed,-5,Phone Call from Staff,True
REN-027315,MBR-010597,Monthly,2021-01-20,2021-02-19,2970,Debit Card,True,10,Renewed,9,App,True
REN-014777,MBR-005709,Half-Yearly,2024-08-22,2025-02-20,14480,Credit Card,False,0,Renewed,12,App,False
REN-027766,MBR-010759,Monthly,2023-11-17,2023-12-17,4550,Debit Card,False,0,Renewed,9,App,True
REN-001849,MBR-000751,Monthly,2021-12-18,2022-01-17,3210,Debit Card,False,0,Renewed,0,App,True
REN-025943,MBR-010077,Monthly,2024-03-02,2024-04-01,3700,UPI,True,25,Renewed,4,App,False
REN-017184,MBR-006680,Monthly,2025-04-15,2025-05-15,4340,Cash,False,0,Renewed,-1,App,False
REN-022870,MBR-008905,Quarterly,2022-07-12,2022-10-11,26430,Credit Card,False,0,Renewed,17,Phone Call from Staff,False
REN-043123,MBR-016714,Monthly,2024-06-23,2024-07-23,3620,Debit Card,False,0,Renewed,0,Front Desk,True
REN-029411,MBR-011416,Monthly,2023-01-18,2023-02-17,4190,UPI,False,0,Renewed,-7,Front Desk,False
REN-007951,MBR-003083,Quarterly,2025-01-01,2025-04-02,25720,UPI,True,10,Renewed,9,Front Desk,False
REN-043605,MBR-016897,Monthly,2021-04-08,2021-05-08,3370,UPI,True,5,Renewed,1,App,True
REN-023604,MBR-009182,Monthly,2025-04-11,2025-05-11,5730,UPI,False,0,Renewed,8,Front Desk,False
REN-004313,MBR-001699,Monthly,2023-02-17,2023-03-19,1370,UPI,False,0,Renewed,15,App,True
REN-010469,MBR-004064,Monthly,2023-12-12,2024-01-11,3340,UPI,False,0,Renewed,15,App,True
REN-015707,MBR-006076,Monthly,2021-02-01,2021-03-03,3020,Debit Card,False,0,Renewed,-8,Front Desk,False
REN-020097,MBR-007795,Monthly,2025-11-12,2025-12-12,1910,UPI,False,0,Downgraded,0,Front Desk,False
REN-022061,MBR-008578,Quarterly,2026-02-11,2026-05-13,7510,UPI,False,0,Renewed,5,App,False
REN-000762,MBR-000285,Half-Yearly,2022-04-02,2022-10-01,18780,UPI,True,15,Renewed,10,Front Desk,False
REN-014440,MBR-005571,Half-Yearly,2024-04-14,2024-10-13,15950,Debit Card,False,0,Renewed,3,App,False
REN-006531,MBR-002563,Quarterly,2023-09-08,2023-12-08,11010,UPI,False,0,Renewed,1,App,False
REN-004218,MBR-001665,Quarterly,2022-03-09,2022-06-08,18690,UPI,False,0,Upgraded,3,Phone Call from Staff,False
REN-017976,MBR-006983,Monthly,2022-01-12,2022-02-11,2910,UPI,True,5,Renewed,11,Front Desk,True
REN-014400,MBR-005546,Quarterly,2022-10-03,2023-01-02,12230,Debit Card,False,0,Renewed,14,App,False
REN-034455,MBR-013399,Monthly,2023-11-10,2023-12-10,2920,UPI,True,25,Lapsed,0,App,False
REN-019570,MBR-007590,Quarterly,2026-02-08,2026-05-10,13520,Credit Card,False,0,Renewed,4,App,False
REN-024414,MBR-009489,Monthly,2023-10-15,2023-11-14,3500,UPI,True,10,Renewed,-2,App,False
REN-014196,MBR-005481,Half-Yearly,2025-06-06,2025-12-05,25800,UPI,True,5,Lapsed,-2,App,False
REN-032665,MBR-012693,Quarterly,2022-10-02,2023-01-01,6310,UPI,True,5,Lapsed,8,Front Desk,False
REN-012521,MBR-004837,Monthly,2024-06-06,2024-07-06,3690,UPI,False,0,Renewed,12,App,False
REN-034620,MBR-013460,Monthly,2023-11-16,2023-12-16,7190,UPI,True,10,Renewed,12,Front Desk,False
REN-038924,MBR-015104,Monthly,2021-03-24,2021-04-23,3600,UPI,False,0,Renewed,13,Phone Call from Staff,False
REN-036366,MBR-014120,Monthly,2024-01-07,2024-02-06,3280,UPI,False,0,Renewed,0,App,False
REN-008717,MBR-003384,Quarterly,2022-03-12,2022-06-11,5280,Debit Card,False,0,Renewed,10,App,False
REN-044210,MBR-017126,Monthly,2024-04-15,2024-05-15,5210,Debit Card,False,0,Renewed,0,App,False
REN-012171,MBR-004673,Monthly,2023-06-15,2023-07-15,4190,UPI,False,0,Renewed,4,App,False
REN-010562,MBR-004102,Monthly,2024-07-02,2024-08-01,1350,UPI,True,5,Renewed,0,App,False
REN-015936,MBR-006161,Monthly,2022-03-19,2022-04-18,3310,UPI,False,0,Renewed,3,Phone Call from Staff,False
REN-010190,MBR-003958,Half-Yearly,2022-08-28,2023-02-26,41670,UPI,False,0,Lapsed,-5,App,False
REN-027234,MBR-010563,Quarterly,2026-03-27,2026-06-26,8310,Credit Card,False,0,Renewed,5,Front Desk,True
REN-019533,MBR-007575,Monthly,2025-02-02,2025-03-04,1440,UPI,False,0,Lapsed,7,App,False
REN-041237,MBR-015970,Monthly,2023-08-16,2023-09-15,6780,Debit Card,False,0,Renewed,-1,App,False
REN-023676,MBR-009213,Quarterly,2024-04-04,2024-07-04,16330,Cash,False,0,Renewed,0,App,False
REN-038734,MBR-015033,Monthly,2021-10-23,2021-11-22,4210,UPI,True,10,Renewed,-1,Front Desk,False
REN-026336,MBR-010220,Monthly,2025-07-02,2025-08-01,2900,Credit Card,False,0,Renewed,0,App,False
REN-002196,MBR-000863,Monthly,2021-12-18,2022-01-17,3850,UPI,False,0,Renewed,-5,App,False
REN-043644,MBR-016910,Half-Yearly,2024-07-21,2025-01-19,15980,UPI,True,5,Renewed,4,App,False
REN-033513,MBR-013029,Monthly,2026-07-20,2026-08-19,4060,UPI,False,0,Renewed,5,Front Desk,False
REN-000916,MBR-000343,Quarterly,2023-06-24,2023-09-23,3550,Cash,False,0,Auto-Renew Failed,4,Phone Call from Staff,False
REN-024243,MBR-009423,Half-Yearly,2024-10-27,2025-04-27,14090,Debit Card,False,0,Lapsed,-15,Phone Call from Staff,True
REN-028224,MBR-010945,Quarterly,2025-01-27,2025-04-28,3310,Net Banking,False,0,Renewed,6,Phone Call from Staff,True
REN-042924,MBR-016633,Monthly,2021-08-21,2021-09-20,3600,UPI,False,0,Renewed,0,Phone Call from Staff,False
REN-019408,MBR-007518,Monthly,2023-01-18,2023-02-17,3250,Credit Card,False,0,Renewed,-3,Phone Call from Staff,False
REN-003814,MBR-001493,Quarterly,2026-03-10,2026-06-09,6700,UPI,False,0,Renewed,11,Phone Call from Staff,False
REN-022517,MBR-008781,Monthly,2022-03-10,2022-04-09,5350,UPI,False,0,Renewed,6,App,False
REN-037903,MBR-014692,Monthly,2025-02-09,2025-03-11,4500,UPI,False,0,Renewed,12,Phone Call from Staff,False
REN-010533,MBR-004089,Quarterly,2025-06-09,2025-09-08,8420,UPI,False,0,Renewed,7,App,True
REN-040173,MBR-015574,Monthly,2024-11-17,2024-12-17,3880,Credit Card,False,0,Lapsed,-6,App,False
REN-009292,MBR-003601,Monthly,2022-02-25,2022-03-27,4290,UPI,False,0,Renewed,0,Front Desk,False
REN-034016,MBR-013244,Quarterly,2025-06-07,2025-09-06,11210,UPI,False,0,Lapsed,-3,Front Desk,False
REN-018262,MBR-007096,Half-Yearly,2023-03-24,2023-09-22,7820,UPI,False,0,Renewed,-11,Phone Call from Staff,True
REN-039515,MBR-015335,Monthly,2022-04-21,2022-05-21,3850,UPI,False,0,Renewed,6,Phone Call from Staff,False
REN-028773,MBR-011164,Quarterly,2021-10-05,2022-01-04,16290,Debit Card,False,0,Renewed,-2,App,False
REN-006812,MBR-002666,Monthly,2022-01-22,2022-02-21,3010,Credit Card,False,0,Renewed,17,Front Desk,False
REN-004374,MBR-001722,Monthly,2023-02-11,2023-03-13,1600,Credit Card,True,10,Renewed,6,Front Desk,True
REN-028140,MBR-010906,Monthly,2024-02-25,2024-03-26,3530,UPI,False,0,Renewed,10,App,True
REN-001162,MBR-000461,Half-Yearly,2024-01-21,2024-07-21,16520,UPI,True,25,Renewed,1,App,False
REN-019080,MBR-007389,Quarterly,2023-02-11,2023-05-13,15000,UPI,False,0,Renewed,-1,Front Desk,False
REN-022625,MBR-008821,Monthly,2021-10-27,2021-11-26,2000,Debit Card,True,30,Renewed,-2,App,True
REN-037510,MBR-014547,Monthly,2024-11-12,2024-12-12,1740,UPI,False,0,Renewed,-2,App,True
REN-007992,MBR-003099,Quarterly,2022-01-17,2022-04-18,4750,UPI,True,20,Renewed,11,App,False
REN-009230,MBR-003579,Monthly,2023-01-12,2023-02-11,1860,UPI,False,0,Auto-Renew Failed,2,App,False
REN-018877,MBR-007322,Half-Yearly,2024-11-22,2025-05-23,15800,UPI,True,40,Renewed,14,App,False
REN-024990,MBR-009721,Monthly,2024-06-12,2024-07-12,3260,Credit Card,False,0,Auto-Renew Failed,3,Phone Call from Staff,False
REN-010395,MBR-004037,Annual,2026-01-18,2027-01-18,45770,Debit Card,True,5,Renewed,13,App,True
REN-013428,MBR-005195,Monthly,2024-11-19,2024-12-19,1390,Net Banking,True,5,Lapsed,-2,App,False
REN-043432,MBR-016834,Monthly,2025-02-08,2025-03-10,2720,UPI,False,0,Renewed,2,App,False
REN-033305,MBR-012933,Monthly,2024-08-11,2024-09-10,3080,UPI,False,0,Lapsed,0,Front Desk,False
REN-017929,MBR-006967,Quarterly,2022-08-22,2022-11-21,8770,Credit Card,False,0,Renewed,-2,App,True
REN-041228,MBR-015970,Monthly,2022-06-08,2022-07-08,7740,Credit Card,False,0,Renewed,6,App,False
REN-022965,MBR-008945,Monthly,2024-12-02,2025-01-01,1180,Credit Card,True,10,Renewed,14,Phone Call from Staff,False
REN-012681,MBR-004894,Monthly,2023-01-12,2023-02-11,3540,UPI,True,5,Renewed,-1,App,False
REN-005239,MBR-002078,Half-Yearly,2021-03-08,2021-09-06,12670,Credit Card,True,25,Renewed,-3,Front Desk,False
REN-027204,MBR-010558,Quarterly,2023-01-22,2023-04-23,8750,UPI,True,5,Renewed,-4,App,False
REN-015922,MBR-006156,Monthly,2025-03-15,2025-04-14,3320,UPI,False,0,Renewed,8,Phone Call from Staff,True
REN-043607,MBR-016897,Monthly,2021-06-07,2021-07-07,2760,UPI,True,20,Renewed,4,App,True
REN-001143,MBR-000446,Quarterly,2025-04-13,2025-07-13,3710,Debit Card,False,0,Renewed,15,App,False
REN-034963,MBR-013590,Half-Yearly,2025-02-04,2025-08-05,30530,Debit Card,False,0,Renewed,2,App,False
REN-026266,MBR-010192,Half-Yearly,2024-07-14,2025-01-12,15370,Net Banking,False,0,Lapsed,-2,App,False
REN-016839,MBR-006539,Monthly,2024-02-12,2024-03-13,3300,Credit Card,False,0,Renewed,2,Phone Call from Staff,False
REN-028763,MBR-011160,Monthly,2021-10-01,2021-10-31,3850,UPI,True,15,Renewed,14,App,False
REN-033678,MBR-013093,Quarterly,2025-11-14,2026-02-13,22550,Debit Card,False,0,Downgraded,3,App,False
REN-027073,MBR-010506,Monthly,2026-04-15,2026-05-15,8120,UPI,False,0,Renewed,6,App,True
REN-010651,MBR-004133,Monthly,2023-11-23,2023-12-23,3620,Credit Card,False,0,Renewed,-14,Front Desk,False
REN-040907,MBR-015847,Monthly,2025-05-16,2025-06-15,4450,Debit Card,False,0,Renewed,-9,App,False
REN-016545,MBR-006410,Monthly,2021-09-12,2021-10-12,690,UPI,False,0,Lapsed,-2,Phone Call from Staff,False
REN-013524,MBR-005238,Monthly,2024-11-29,2024-12-29,1950,Credit Card,True,5,Lapsed,9,App,True
REN-004064,MBR-001592,Monthly,2023-12-06,2024-01-05,2890,UPI,False,0,Renewed,15,App,True
REN-014219,MBR-005485,Quarterly,2025-10-16,2026-01-15,10660,Credit Card,True,15,Renewed,1,Front Desk,True
REN-014660,MBR-005667,Monthly,2024-08-23,2024-09-22,5890,UPI,False,0,Auto-Renew Failed,7,App,False
REN-000541,MBR-000206,Monthly,2021-08-09,2021-09-08,2450,UPI,True,10,Lapsed,9,Phone Call from Staff,False
REN-008441,MBR-003278,Quarterly,2022-06-20,2022-09-19,2400,Debit Card,True,20,Downgraded,1,App,True
REN-035273,MBR-013713,Monthly,2022-03-03,2022-04-02,1440,Net Banking,False,0,Renewed,3,Front Desk,True
